"","season","episode","title","air_date","imdb_rating","text","speaker","scene","utterance"
"426",10,17,"The Last One",2004,9.7,"I'm really happy for you guys.","Erica",5,25
"427",10,17,"The Last One",2004,9.7,"How do you feel?","Chandler Bing",5,26
"428",10,17,"The Last One",2004,9.7,"I'm tired!","Erica",5,27
"429",10,17,"The Last One",2004,9.7,"Well, you don't have that much time to relax. The other one will be along in a minute.","Doctor",5,28
"430",10,17,"The Last One",2004,9.7,"I... I'm sorry, who should be along in a what now?","Monica Geller",5,29
"431",10,17,"The Last One",2004,9.7,"The next baby should be along in a minute.","Doctor",5,30
"432",10,17,"The Last One",2004,9.7,"We only ordered one!","Monica Geller",5,31
"433",10,17,"The Last One",2004,9.7,"You know it's twins, right?","Doctor",5,32
"434",10,17,"The Last One",2004,9.7,"Oh, yeah! These are the faces of two people in the know!","Chandler Bing",5,33
"435",10,17,"The Last One",2004,9.7,"[Scene: The hospital. Continued from earlier.]","Scene Directions",6,0
"436",10,17,"The Last One",2004,9.7,"I can't believe you didn't know it's twins! This has never happened before.","Doctor",6,1
"437",10,17,"The Last One",2004,9.7,"Well, gosh. That makes me feel so special and good.","Chandler Bing",6,2
"438",10,17,"The Last One",2004,9.7,"Wait, did you know it was twins?","Monica Geller",6,3
"439",10,17,"The Last One",2004,9.7,"Yeah, it's here in the paperwork we got from the clinic in Ohio.","Doctor",6,4
"440",10,17,"The Last One",2004,9.7,"Anybody tell you?","Monica Geller",6,5
"441",10,17,"The Last One",2004,9.7,"I don't think so. Although, they did mention something about two heartbeats. But I thought that was just mine and the baby's. They kept saying both heartbeats are really strong, and I thought well, that's good 'cause I'm having a baby.","Erica",6,6
"442",10,17,"The Last One",2004,9.7,"This is unbelievable.","Monica Geller",6,7
"443",10,17,"The Last One",2004,9.7,"Twins actually run in my family.","Erica",6,8
"444",10,17,"The Last One",2004,9.7,"Interesting! Can I see you for a second?","Chandler Bing",6,9
"445",10,17,"The Last One",2004,9.7,"What do we do?","Chandler Bing",6,10
"446",10,17,"The Last One",2004,9.7,"What do you mean ""what do we do""?","Monica Geller",6,11
"447",10,17,"The Last One",2004,9.7,"Twins! Twins!!","Chandler Bing",6,12
"448",10,17,"The Last One",2004,9.7,"Chandler, you're panicking!","Monica Geller",6,13
"449",10,17,"The Last One",2004,9.7,"Uh-huh! Join me, won't you?! Okay, what do you say we keep one, and then just like have an option on the other one?","Chandler Bing",6,14
"450",10,17,"The Last One",2004,9.7,"We can't split them up!","Monica Geller",6,15
"451",10,17,"The Last One",2004,9.7,"Why not? We could give each of them half a medallion, and then years later, they'll find each other and be reunited. I mean, that's a great day for everybody.","Chandler Bing",6,16
"452",10,17,"The Last One",2004,9.7,"Okay, what if the person who adopts the other one is horrible?","Monica Geller",6,17
"453",10,17,"The Last One",2004,9.7,"What if they're not? What if it's adopted by a king?","Chandler Bing",6,18
"454",10,17,"The Last One",2004,9.7,"Yeah, because I hear the king is looking to adopt.","Monica Geller",6,19
"455",10,17,"The Last One",2004,9.7,"Monica, we are not ready to have two babies!","Chandler Bing",6,20
"456",10,17,"The Last One",2004,9.7,"That doesn't matter! We have waited so long for this. I don't care if it's two babies. I don't care if it's three babies! I don't care if the entire cast of ""Eight is Enough"" comes out of there! We are taking them home, because they are our children!","Monica Geller",6,21
"457",10,17,"The Last One",2004,9.7,"Okay. Shhh...","Chandler Bing",6,22
"458",10,17,"The Last One",2004,9.7,"Okay.","Chandler Bing",6,23
"459",10,17,"The Last One",2004,9.7,"Okay!","Monica Geller",6,24
"460",10,17,"The Last One",2004,9.7,"Okay!","Chandler Bing",6,25
"461",10,17,"The Last One",2004,9.7,"It looks like we're about ready over here.","Doctor",6,26
"462",10,17,"The Last One",2004,9.7,"Come on, Erica, start pushing again now.","Doctor",6,27
"463",10,17,"The Last One",2004,9.7,"Ow!","Erica",6,28
"464",10,17,"The Last One",2004,9.7,"Here she comes!","Doctor",6,29
"465",10,17,"The Last One",2004,9.7,"She? It's a girl?","Chandler Bing",6,30
"466",10,17,"The Last One",2004,9.7,"Yeah.","Doctor",6,31
"467",10,17,"The Last One",2004,9.7,"Well, now we have one of each! And that's enough!","Chandler Bing",6,32
"468",10,17,"The Last One",2004,9.7,"[Scene: Central Perk. Ross, Phoebe and Joey are there.]","Scene Directions",7,0
"469",10,17,"The Last One",2004,9.7,"And then she said it was the perfect way to say goodbye.","Ross Geller",7,1
"470",10,17,"The Last One",2004,9.7,"Oh my God! What did you say?","Joey Tribbiani",7,2
"471",10,17,"The Last One",2004,9.7,"Nothing! What do you say to that?","Ross Geller",7,3
"472",10,17,"The Last One",2004,9.7,"Ross, you've got to tell her how you feel!","Phoebe Buffay",7,4
"473",10,17,"The Last One",2004,9.7,"No way!","Ross Geller",7,5
"474",10,17,"The Last One",2004,9.7,"You can't just give up! Is that what a dinosaur would do?","Joey Tribbiani",7,6
"475",10,17,"The Last One",2004,9.7,"What?","Ross Geller",7,7
"476",10,17,"The Last One",2004,9.7,"Dude, I'm just trying to speak your language.","Joey Tribbiani",7,8
"477",10,17,"The Last One",2004,9.7,"Ross, Rachel doesn't know that you wanna get back together. If she did, she might feel differently. She might not even go.","Phoebe Buffay",7,9
"478",10,17,"The Last One",2004,9.7,"You really think so?","Ross Geller",7,10
"479",10,17,"The Last One",2004,9.7,"I'm telling you! Oh, okay! This is the part of the musical where there'd be a really good convincing song. ""Bam-bam, don't take no for an answer. Bam-bam, don't let love fly away. Bam-bam-bam-bam...""","Phoebe Buffay",7,11
"480",10,17,"The Last One",2004,9.7,"Hi!","Rachel Green",7,12
"481",10,17,"The Last One",2004,9.7,"Can't a girl finish a song around here?","Phoebe Buffay",7,13
"482",10,17,"The Last One",2004,9.7,"Hey!","Joey Tribbiani",7,14
"483",10,17,"The Last One",2004,9.7,"Hi! So I just dropped Emma off at my mom's.","Rachel Green",7,15
"484",10,17,"The Last One",2004,9.7,"Okay.","Ross Geller",7,16
"485",10,17,"The Last One",2004,9.7,"Oh, you're not taking her with you tonight?","Joey Tribbiani",7,17
"486",10,17,"The Last One",2004,9.7,"No, we decided that I would go ahead and set up first, and then my mom would bring Emma to Paris on Sunday.","Rachel Green",7,18
"487",10,17,"The Last One",2004,9.7,"Wow, eight hour flight with a one-year old? Good luck, mom.","Phoebe Buffay",7,19
"488",10,17,"The Last One",2004,9.7,"Are you kidding? Eight hours with my mother talking about Atkins? Good luck, Emma!","Rachel Green",7,20
"489",10,17,"The Last One",2004,9.7,"Alright, you know what? You're right. I should at least tell her how I feel.","Ross Geller",7,21
"490",10,17,"The Last One",2004,9.7,"Ross, wait!","Joey Tribbiani",7,22
"491",10,17,"The Last One",2004,9.7,"What? What?","Ross Geller",7,23
"492",10,17,"The Last One",2004,9.7,"Could you get me a muffin?","Joey Tribbiani",7,24
"493",10,17,"The Last One",2004,9.7,"Rachel?","Gunther",7,25
"494",10,17,"The Last One",2004,9.7,"Yeah?","Rachel Green",7,26
"495",10,17,"The Last One",2004,9.7,"I... I know you're leaving tonight, but I just have to tell you. I love you.","Gunther",7,27
"496",10,17,"The Last One",2004,9.7,"I... I don't know if that changes your plans at all, but I thought you should know.","Gunther",7,28
"497",10,17,"The Last One",2004,9.7,"Gunther... Oh... I love you too. Probably not in the same way, but I do. And, and when I'm in a cafe, having coffee, or I see a man with hair brighter than the sun, I'll think of you. Aw.","Rachel Green",7,29
"498",10,17,"The Last One",2004,9.7,"Oh... Bye guys.","Rachel Green",7,30
"499",10,17,"The Last One",2004,9.7,"Oh my God!","Ross Geller",7,31
"500",10,17,"The Last One",2004,9.7,"Unbelievable!","Phoebe Buffay",7,32
"501",10,17,"The Last One",2004,9.7,"Hey, you know what might help?","Joey Tribbiani",7,33
"502",10,17,"The Last One",2004,9.7,"I'm not getting you a muffin!","Ross Geller",7,34
"503",10,17,"The Last One",2004,9.7,"[Scene: The hospital. Monica and Chandler are holding the twins, while two nurses are taking care of Erica.]","Scene Directions",8,0
"504",10,17,"The Last One",2004,9.7,"Do you think they recognize each other from in there?","Monica Geller",8,1
"505",10,17,"The Last One",2004,9.7,"Maybe. Unless they're like two people who have lived in apartments next to each other for years, and then one day they're pushed through a vagina and they meet.","Chandler Bing",8,2
"506",10,17,"The Last One",2004,9.7,"We're going to take Erica to recovery now.","Nurse",8,3
"507",10,17,"The Last One",2004,9.7,"There's something that we wanna tell you. We decided to name the girl-baby Erica.","Monica Geller",8,4
"508",10,17,"The Last One",2004,9.7,"Oh my God, that's just like my name!","Erica",8,5
"509",10,17,"The Last One",2004,9.7,"Son of a gun, it is!","Monica Geller",8,6
"510",10,17,"The Last One",2004,9.7,"Anyway, I'm gonna go and get some rest. I'm really glad I picked you guys. You're gonna make great parents. Even Chandler.","Erica",8,7
"511",10,17,"The Last One",2004,9.7,"Okay, well, bye!","Monica Geller",8,8
"512",10,17,"The Last One",2004,9.7,"Bye!","Erica",8,9
"513",10,17,"The Last One",2004,9.7,"Bye!","Chandler Bing",8,10
"514",10,17,"The Last One",2004,9.7,"We'll call you!","Monica Geller",8,11
"515",10,17,"The Last One",2004,9.7,"Okay.","Erica",8,12
"516",10,17,"The Last One",2004,9.7,"Have fun at church-camp!","Chandler Bing",8,13
"517",10,17,"The Last One",2004,9.7,"Oh, look at these little bunnies!","Monica Geller",8,14
"518",10,17,"The Last One",2004,9.7,"I know! You ready to trade?","Chandler Bing",8,15
"519",10,17,"The Last One",2004,9.7,"Okay.","Monica Geller",8,16
"520",10,17,"The Last One",2004,9.7,"Okay.","Chandler Bing",8,17
"521",10,17,"The Last One",2004,9.7,"Alright, let's see..","Monica Geller",8,18
"522",10,17,"The Last One",2004,9.7,"We could trade later.","Chandler Bing",8,19
"523",10,17,"The Last One",2004,9.7,"Yeah, I'm good.","Monica Geller",8,20
"524",10,17,"The Last One",2004,9.7,"[Scene: Monica and Chandler's apartment. Joey and Phoebe are there. There is a white crib decorated with balloons in the middle of the apartment. Also, there are boxes all over the apartment. Joey is working on something on the coffee table.]","Scene Directions",9,0
"525",10,17,"The Last One",2004,9.7,"Hey, what are you working on?","Phoebe Buffay",9,1
"526",10,17,"The Last One",2004,9.7,"It's a... It's a ""welcome home"" sign for the baby.","Joey Tribbiani",9,2
"527",10,17,"The Last One",2004,9.7,"How sweet! Oh, is that the baby?","Phoebe Buffay",9,3
"528",10,17,"The Last One",2004,9.7,"No, I sat in the paint.","Joey Tribbiani",9,4
"529",10,17,"The Last One",2004,9.7,"Hey.","Ross Geller",9,5
"530",10,17,"The Last One",2004,9.7,"Hey. So, did you talk to Rachel?","Phoebe Buffay",9,6
"531",10,17,"The Last One",2004,9.7,"No, and I'm not going to.","Ross Geller",9,7
"532",10,17,"The Last One",2004,9.7,"What?","Phoebe Buffay",9,8
"533",10,17,"The Last One",2004,9.7,"Why not?","Joey Tribbiani",9,9
"534",10,17,"The Last One",2004,9.7,"Because she's just going to shoot me down. You guys saw what happened with Gunther. That did not look like fun.","Ross Geller",9,10
"535",10,17,"The Last One",2004,9.7,"How can you compare yourself to Gunther? I mean, sure, he's sexy in a more obvious way. You have a relationship with her, you slept together last night.","Phoebe Buffay",9,11
"536",10,17,"The Last One",2004,9.7,"Yeah, and she still wants to go! It's pretty clear where she is.","Ross Geller",9,12
"537",10,17,"The Last One",2004,9.7,"Yeah, I know what you mean. I mean, sometimes...","Joey Tribbiani",9,13
"538",10,17,"The Last One",2004,9.7,"Uh, Joe?","Phoebe Buffay",9,14
"539",10,17,"The Last One",2004,9.7,"Damn it!","Joey Tribbiani",9,15
"540",10,17,"The Last One",2004,9.7,"Look, even if I were gonna tell her, I don't have to do it now. Okay? I'll be seeing her again. We've got time.","Ross Geller",9,16
"541",10,17,"The Last One",2004,9.7,"No, you don't! She's going to Paris! She is going to meet somebody. Do you know how many hot guys there are in Paris? It's... It's a city of Gunthers!","Phoebe Buffay",9,17
"542",10,17,"The Last One",2004,9.7,"Hey!","Mike Hannigan",9,18
"543",10,17,"The Last One",2004,9.7,"Hey! What do you have there?","Phoebe Buffay",9,19
"544",10,17,"The Last One",2004,9.7,"Oh, I made a little something. If I had more time to work on it, it'd be better, but..","Mike Hannigan",9,20
"545",10,17,"The Last One",2004,9.7,"Oh my God! You did that yourself?","Ross Geller",9,21
"546",10,17,"The Last One",2004,9.7,"Honey, that's gorgeous!","Phoebe Buffay",9,22
"547",10,17,"The Last One",2004,9.7,"You know, the baby can't read, Mike!","Joey Tribbiani",9,23
"548",10,17,"The Last One",2004,9.7,"Hi! You guys, the car-service just got here. I can't believe they're not home yet! I have to catch my stupid plane. I wanna see the baby!","Rachel Green",9,24
"549",10,17,"The Last One",2004,9.7,"Monica just called from the cab. She said they should be here any minute. And apparently, there's some big surprise.","Joey Tribbiani",9,25
"550",10,17,"The Last One",2004,9.7,"Yeah, did she sound happy about it? 'Cause my friend Ethel's baby was born with a teeny, tiny beard.","Phoebe Buffay",9,26
"551",10,17,"The Last One",2004,9.7,"Oh my God!","Rachel Green",9,27
"552",10,17,"The Last One",2004,9.7,"Oh my God!","Ross Geller",9,28
"553",10,17,"The Last One",2004,9.7,"Hi! Oh my gosh!","Rachel Green",9,29
"554",10,17,"The Last One",2004,9.7,"Hey.","Chandler Bing",9,30
"555",10,17,"The Last One",2004,9.7,"Hey.",NA,9,31
"556",10,17,"The Last One",2004,9.7,"Hey, so what is the big surprise?","Joey Tribbiani",9,32
"557",10,17,"The Last One",2004,9.7,"Oh.","Rachel Green",9,33
"558",10,17,"The Last One",2004,9.7,"Oh my God!","Ross Geller",9,34
"559",10,17,"The Last One",2004,9.7,"What... What...","Rachel Green",9,35
"560",10,17,"The Last One",2004,9.7,"Okay, okay, awkward question. The hospital knows you took two, right?","Ross Geller",9,36
"561",10,17,"The Last One",2004,9.7,"Yes, it's twins!","Monica Geller",9,37
"562",10,17,"The Last One",2004,9.7,"Oh my God.","Ross Geller",9,38
"563",10,17,"The Last One",2004,9.7,"Oh, they're so cute! Now, what, what kinds are they?","Joey Tribbiani",9,39
"564",10,17,"The Last One",2004,9.7,"This is a boy, and that's a girl.","Monica Geller",9,40
"565",10,17,"The Last One",2004,9.7,"Her name is Erica.","Chandler Bing",9,41
"566",10,17,"The Last One",2004,9.7,"Aw..","Rachel Green",9,42
"567",10,17,"The Last One",2004,9.7,"Hey, that pregnant girl's name was Erica.","Joey Tribbiani",9,43
"568",10,17,"The Last One",2004,9.7,"Yeah. It's a shame you two didn't get to spend more time together.","Chandler Bing",9,44
"569",10,17,"The Last One",2004,9.7,"Yeah, we named the boy Jack after dad.","Monica Geller",9,45
"570",10,17,"The Last One",2004,9.7,"Aw, he's gonna be so happy.","Ross Geller",9,46
"571",10,17,"The Last One",2004,9.7,"Oh, Jack Bing. I love that. Ooh, it sounds like a '40s newspaper guy, you know? ""Jack Bing, Morning Gazette. I'm gonna blow this story wide open!""","Phoebe Buffay",9,47
"572",10,17,"The Last One",2004,9.7,"Oh my gosh. Wow, so beautiful.","Rachel Green",9,48
"573",10,17,"The Last One",2004,9.7,"I want one.","Mike Hannigan",9,49
"574",10,17,"The Last One",2004,9.7,"Oh yeah? Well, tell me which one, and I'll try slip it in my coat.","Phoebe Buffay",9,50
"575",10,17,"The Last One",2004,9.7,"Seriously. Wanna make one of those?","Mike Hannigan",9,51
"576",10,17,"The Last One",2004,9.7,"One? How about a whole bunch?","Phoebe Buffay",9,52
"577",10,17,"The Last One",2004,9.7,"Really?","Mike Hannigan",9,53
"578",10,17,"The Last One",2004,9.7,"Yeah! Ooh, we could teach them to sing, and we can be like the Von Trapp family! Only without the Nazis. Although that sounds kinda dull.","Phoebe Buffay",9,54
"579",10,17,"The Last One",2004,9.7,"Oh, you guys, I can't believe this. But I'll leave now, or I'm gonna miss my plane.","Rachel Green",9,55
"580",10,17,"The Last One",2004,9.7,"I'm just so glad you got to see the babies.","Monica Geller",9,56
"581",10,17,"The Last One",2004,9.7,"Me too. Oh, I'm just sorry I'm not gonna be around to watch you two attempt to handle this! Alright, I can't say goodbye to you guys again. I love you all so much.","Rachel Green",9,57
"582",10,17,"The Last One",2004,9.7,"I love you.","Monica Geller",9,58
"583",10,17,"The Last One",2004,9.7,"I love you.","Chandler Bing",9,59
"584",10,17,"The Last One",2004,9.7,"Call us when you get there.","Monica Geller",9,60
"585",10,17,"The Last One",2004,9.7,"I will. Ross, come here.","Rachel Green",9,61
"586",10,17,"The Last One",2004,9.7,"I just want you to know.. Last night.. I'll never forget it.","Rachel Green",9,62
"587",10,17,"The Last One",2004,9.7,"Neither will I.","Ross Geller",9,63
"588",10,17,"The Last One",2004,9.7,"Alright, now I really have to go. Okay. Au revoir! Oh, they're gonna really hate me over there.","Rachel Green",9,64
"589",10,17,"The Last One",2004,9.7,"So, you just let her go?","Phoebe Buffay",9,65
"590",10,17,"The Last One",2004,9.7,"Yeah.","Ross Geller",9,66
"591",10,17,"The Last One",2004,9.7,"Hey, maybe that's for the best.","Joey Tribbiani",9,67
"592",10,17,"The Last One",2004,9.7,"Yeah?","Ross Geller",9,68
"593",10,17,"The Last One",2004,9.7,"Yeah. You know? You just... Look, you gotta... You gotta think about last night the way she does, okay? Maybe, maybe sleeping together was the perfect way to say goodbye?","Joey Tribbiani",9,69
"594",10,17,"The Last One",2004,9.7,"But now she'll never know how he feels!","Phoebe Buffay",9,70
"595",10,17,"The Last One",2004,9.7,"Maybe that's okay. You know? Maybe, maybe it is better this way? I mean, now, now you can move on. I mean, you've been trying to for so long, maybe now that you're on different continents.. Right?","Joey Tribbiani",9,71
"596",10,17,"The Last One",2004,9.7,"Maybe now you can actually do it. You know? You can finally get over her.","Joey Tribbiani",9,72
"597",10,17,"The Last One",2004,9.7,"Yeah, that's true. Except I don't wanna get over her.","Ross Geller",9,73
"598",10,17,"The Last One",2004,9.7,"What?","Joey Tribbiani",9,74
"599",10,17,"The Last One",2004,9.7,"I don't! I wanna be with her.","Ross Geller",9,75
"600",10,17,"The Last One",2004,9.7,"Really?","Joey Tribbiani",9,76
"601",10,17,"The Last One",2004,9.7,"Yeah, I'm gonna go after her.","Ross Geller",9,77
"602",10,17,"The Last One",2004,9.7,"Yeah, you are!","Joey Tribbiani",9,78
"603",10,17,"The Last One",2004,9.7,"Woo!","Phoebe Buffay",9,79
"604",10,17,"The Last One",2004,9.7,"Wait, wait! Get your coat! Get your coat!","Phoebe Buffay",9,80
"605",10,17,"The Last One",2004,9.7,"My coat...","Ross Geller",9,81
"606",10,17,"The Last One",2004,9.7,"This is so cool!","Joey Tribbiani",9,82
"607",10,17,"The Last One",2004,9.7,"I have no idea what's going on, but I am excited!","Chandler Bing",9,83
"608",10,17,"The Last One",2004,9.7,"But Ross, Ross. What do you, what do you think she's going to say?","Joey Tribbiani",9,84
"609",10,17,"The Last One",2004,9.7,"I don't know, but I.. Look, even if she shoots me down, at least I won't spend the rest of my life wondering what would have happened. Where - where is my coat?!","Ross Geller",9,85
"610",10,17,"The Last One",2004,9.7,"You didn't bring one! My cab's downstairs, I'll drive you to the airport.","Phoebe Buffay",9,86
"611",10,17,"The Last One",2004,9.7,"Okay, guys, wish me luck.","Ross Geller",9,87
"612",10,17,"The Last One",2004,9.7,"Hurry!","Phoebe Buffay",9,88
"613",10,17,"The Last One",2004,9.7,"Good luck, good luck!","Joey Tribbiani",9,89
"614",10,17,"The Last One",2004,9.7,"[Scene: The street right in front of Central Perk. Phoebe's cab is there. Ross and Phoebe run over and jump in.]","Scene Directions",10,0
"615",10,17,"The Last One",2004,9.7,"There's no seatbelt!","Ross Geller",10,1
"616",10,17,"The Last One",2004,9.7,"That's okay. If - if we hit anything, the engine will explode, so you know, it's better if you're thrown from the car.","Phoebe Buffay",10,2
"617",10,17,"The Last One",2004,9.7,"Alright, alright, let's do this!","Ross Geller",10,3
"618",10,17,"The Last One",2004,9.7,"Okay!","Phoebe Buffay",10,4
"619",10,17,"The Last One",2004,9.7,"Hey!","Ross Geller",10,5
"620",10,17,"The Last One",2004,9.7,"18th and East End.","Man",10,6
"621",10,17,"The Last One",2004,9.7,"I - I don't take passengers.","Phoebe Buffay",10,7
"622",10,17,"The Last One",2004,9.7,"Hey! The law says you have to accept any fare.","Man",10,8
"623",10,17,"The Last One",2004,9.7,"No, you don't understand. This isn't a real cab.","Ross Geller",10,9
"624",10,17,"The Last One",2004,9.7,"Alright, I gotta report you. What's your medallion number?","Man",10,10
"625",10,17,"The Last One",2004,9.7,"My medallion number is, ""Get out of the cab!""","Phoebe Buffay",10,11
"626",10,17,"The Last One",2004,9.7,"What?","Man",10,12
"627",10,17,"The Last One",2004,9.7,"Get out of the cab!","Ross Geller",10,13
"628",10,17,"The Last One",2004,9.7,"Get out of the cab!","Phoebe Buffay",10,14
"629",10,17,"The Last One",2004,9.7,"[Scene: Monica and Chandler's apartment. Monica, Chandler and Joey are there, packing the last boxes.]","Scene Directions",11,0
"630",10,17,"The Last One",2004,9.7,"Oh, hey, hey, can I give you guys your house-warming present now?","Joey Tribbiani",11,1
"631",10,17,"The Last One",2004,9.7,"Now, that you can do.","Monica Geller",11,2
"632",10,17,"The Last One",2004,9.7,"Alright!","Joey Tribbiani",11,3
"633",10,17,"The Last One",2004,9.7,"Ah... Chick Jr.? Duck Jr.? Don't hide from mama!","Joey Tribbiani",11,4
"634",10,17,"The Last One",2004,9.7,"[Scene: Phoebe's cab. Phoebe is driving very fast, and a terrified Ross has closed his eyes.]","Scene Directions",12,0
"635",10,17,"The Last One",2004,9.7,"You can open your eyes now.","Phoebe Buffay",12,1
"636",10,17,"The Last One",2004,9.7,"Are we off the bridge?","Ross Geller",12,2
"637",10,17,"The Last One",2004,9.7,"Yes.","Phoebe Buffay",12,3
"638",10,17,"The Last One",2004,9.7,"Is the old woman on the bicycle still alive?","Ross Geller",12,4
"639",10,17,"The Last One",2004,9.7,"Yes, she jumped right back up.","Phoebe Buffay",12,5
"640",10,17,"The Last One",2004,9.7,"Oh my God, Phoebe, slow down!","Ross Geller",12,6
"641",10,17,"The Last One",2004,9.7,"Do you wanna get to Rachel in time?","Phoebe Buffay",12,7
"642",10,17,"The Last One",2004,9.7,"Yes, but I don't wanna die in your cab!","Ross Geller",12,8
"643",10,17,"The Last One",2004,9.7,"You should have thought of that before you got in!","Phoebe Buffay",12,9
"644",10,17,"The Last One",2004,9.7,"Toll-booth.","Phoebe Buffay",12,10
"645",10,17,"The Last One",2004,9.7,"What?","Ross Geller",12,11
"646",10,17,"The Last One",2004,9.7,"Toll-booth! Four bucks. There are quarters in the glove compartment.","Phoebe Buffay",12,12
"647",10,17,"The Last One",2004,9.7,"Hurry!","Phoebe Buffay",12,13
"648",10,17,"The Last One",2004,9.7,"Okay!","Ross Geller",12,14
"649",10,17,"The Last One",2004,9.7,"Okay.","Phoebe Buffay",12,15
"650",10,17,"The Last One",2004,9.7,"Damn, that window is clean.","Phoebe Buffay",12,16
"651",10,17,"The Last One",2004,9.7,"[Scene: Joey's apartment. Joey is still looking for the birds.]","Scene Directions",13,0
"652",10,17,"The Last One",2004,9.7,"Quack, quack, tweet, tweet, quack, quack, tweet, tweet, quack, quack, tweet, tweet, quack, quack, tweet, tweet, quack, tweet, quack...","Joey Tribbiani",13,1
"653",10,17,"The Last One",2004,9.7,"We were wondering what was taking so long with the gift, but now we understand you were doing this.","Chandler Bing",13,2
"654",10,17,"The Last One",2004,9.7,"Okay, I wanted to surprise you, but for your house-warming gift, I got you a baby-chick and a baby-duck!","Joey Tribbiani",13,3
"655",10,17,"The Last One",2004,9.7,"Really? You got us a chick and a duck?","Chandler Bing",13,4
"656",10,17,"The Last One",2004,9.7,"Oh, great! Just what you want for a new house with infants. Bird feces.","Monica Geller",13,5
"657",10,17,"The Last One",2004,9.7,"Yeah, yeah, they must have jumped off the table, 'cause now they're gone!","Joey Tribbiani",13,6
"658",10,17,"The Last One",2004,9.7,"Oh, don't worry, we'll find them.","Chandler Bing",13,7
"659",10,17,"The Last One",2004,9.7,"Actually, I'm gonna go check on the twins.","Monica Geller",13,8
"660",10,17,"The Last One",2004,9.7,"Alright.","Chandler Bing",13,9
"661",10,17,"The Last One",2004,9.7,"Oh God! What did I just step on?","Monica Geller",13,10
"662",10,17,"The Last One",2004,9.7,"Oh!","Joey Tribbiani",13,11
"663",10,17,"The Last One",2004,9.7,"It's okay, it's just an egg roll.","Chandler Bing",13,12
"664",10,17,"The Last One",2004,9.7,"Oh..","Monica Geller",13,13
"665",10,17,"The Last One",2004,9.7,"You stepped on my egg roll?","Joey Tribbiani",13,14
"666",10,17,"The Last One",2004,9.7,"I'm sorry, I didn't know to look for Chinese food on the floor.","Monica Geller",13,15
"667",10,17,"The Last One",2004,9.7,"Just put it on a plate and leave.","Joey Tribbiani",13,16
"668",10,17,"The Last One",2004,9.7,"Okay, let's find these birds.","Chandler Bing",13,17
"669",10,17,"The Last One",2004,9.7,"Alright.","Joey Tribbiani",13,18
"670",10,17,"The Last One",2004,9.7,"Wait, wait. Do you hear that?","Joey Tribbiani",13,19
"671",10,17,"The Last One",2004,9.7,"Oh! They're in the table!","Joey Tribbiani",13,20
"672",10,17,"The Last One",2004,9.7,"Well, that can't be good!","Chandler Bing",13,21
"673",10,17,"The Last One",2004,9.7,"We gotta get them out of there!","Joey Tribbiani",13,22
"674",10,17,"The Last One",2004,9.7,"How?","Chandler Bing",13,23
"675",10,17,"The Last One",2004,9.7,"Oh, oh! Maybe we can lure them out. You know any birdcalls?","Joey Tribbiani",13,24
"676",10,17,"The Last One",2004,9.7,"Oh, tons, I'm quite the woodsman.","Chandler Bing",13,25
"677",10,17,"The Last One",2004,9.7,"Well, maybe we can just tip the table a little.","Joey Tribbiani",13,26
"678",10,17,"The Last One",2004,9.7,"Joey, wait! The ball!","Chandler Bing",13,27
"679",10,17,"The Last One",2004,9.7,"Oh!","Joey Tribbiani",13,28
"680",10,17,"The Last One",2004,9.7,"Oh God! So what do we do?","Joey Tribbiani",13,29
"681",10,17,"The Last One",2004,9.7,"I don't know. Maybe we can open this up somehow.","Chandler Bing",13,30
"682",10,17,"The Last One",2004,9.7,"Okay.","Joey Tribbiani",13,31
"683",10,17,"The Last One",2004,9.7,"No... It's all glued together.","Chandler Bing",13,32
"684",10,17,"The Last One",2004,9.7,"Does that mean we have to bust it open?","Joey Tribbiani",13,33
"685",10,17,"The Last One",2004,9.7,"I don't know. Maybe.","Chandler Bing",13,34
"686",10,17,"The Last One",2004,9.7,"Oh my God!","Joey Tribbiani",13,35
"687",10,17,"The Last One",2004,9.7,"I know! It's.. It's the foosball table.","Chandler Bing",13,36
"688",10,17,"The Last One",2004,9.7,"All right, you know what? We don't have a choice. It's like I would have said in that sci-fi movie if I'd gotten the part. ""Those are our men in there, we have to get them out! Even if I have to sacrifice the most important thing in my life; my time-machine.""","Joey Tribbiani",13,37
"689",10,17,"The Last One",2004,9.7,"Did that movie ever get made?","Chandler Bing",13,38
"690",10,17,"The Last One",2004,9.7,"It did not.","Joey Tribbiani",13,39
"691",10,17,"The Last One",2004,9.7,"[Scene: The airport. Ross and Phoebe run in.]","Scene Directions",14,0
"692",10,17,"The Last One",2004,9.7,"Ross, where are you going?","Phoebe Buffay",14,1
"693",10,17,"The Last One",2004,9.7,"To talk to Rachel, isn't that why we took a ride in the death-cab?","Ross Geller",14,2
"694",10,17,"The Last One",2004,9.7,"What? What are you just gonna walk up to her at the gate? Have you never chased anyone through the airport before?","Phoebe Buffay",14,3
"695",10,17,"The Last One",2004,9.7,"Not since my cop-show got cancelled.","Ross Geller",14,4
"696",10,17,"The Last One",2004,9.7,"You have to get a ticket to get past security.","Phoebe Buffay",14,5
"697",10,17,"The Last One",2004,9.7,"What? We're never gonna make it!","Ross Geller",14,6
"698",10,17,"The Last One",2004,9.7,"Not with that attitude! Now, haul ass!","Phoebe Buffay",14,7
